run_accession	sample_accession	secondary_sample_accession	study_accession	secondary_study_accession	experiment_accession	scientific_name	library_strategy	library_layout	library_source	library_selection	instrument_platform	instrument_model	read_count	base_count	fastq_bytes	fastq_md5	fastq_ftp	already_available_locally	existing_gvcf	selection_status	selection_reason
SRR29909370	SAMN42721059	SRS22067013	PRJNA1138464	SRP521244	SRX25404474	Vigna angularis	RAD-Seq	SINGLE	GENOMIC	Restriction Digest	ILLUMINA	Illumina HiSeq 2500	2667445	221397935	102898741	156613bad4914146de6923cec97609e9	ftp.sra.ebi.ac.uk/vol1/fastq/SRR299/070/SRR29909370/SRR29909370.fastq.gz	false	false	EXCLUDED	not WGS paired-end
SRR29909371	SAMN42721058	SRS22067010	PRJNA1138464	SRP521244	SRX25404473	Vigna angularis	RAD-Seq	SINGLE	GENOMIC	Restriction Digest	ILLUMINA	Illumina HiSeq 2500	2564031	212814573	98936092	0022446e02532c47578601c36e12cf86	ftp.sra.ebi.ac.uk/vol1/fastq/SRR299/071/SRR29909371/SRR29909371.fastq.gz	false	false	EXCLUDED	not WGS paired-end
SRR29909372	SAMN42720914	SRS22067009	PRJNA1138464	SRP521244	SRX25404472	Vigna angularis	WGS	PAIRED	GENOMIC	size fractionation	ILLUMINA	Illumina HiSeq X	21100857	6330257100	1703020340;1877974402	2c4e54a2c3bbd22c3afc760f07b24735;95ac51686aea415ab8ef66af86aed385	ftp.sra.ebi.ac.uk/vol1/fastq/SRR299/072/SRR29909372/SRR29909372_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR299/072/SRR29909372/SRR29909372_2.fastq.gz	true	true	SELECTED	existing20 public cohort
SRR29909373	SAMN42721057	SRS22067008	PRJNA1138464	SRP521244	SRX25404471	Vigna angularis	WGS	PAIRED	GENOMIC	size fractionation	ILLUMINA	Illumina HiSeq X	31981873	9594561900	2559897820;2686859570	f418c556944a6734a17c4e2f723d3226;b6cd51d4510667fbc3ed0540531c4309	ftp.sra.ebi.ac.uk/vol1/fastq/SRR299/073/SRR29909373/SRR29909373_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR299/073/SRR29909373/SRR29909373_2.fastq.gz	false	false	EXCLUDED	outside frozen51 cohort
SRR29909374	SAMN42721056	SRS22067007	PRJNA1138464	SRP521244	SRX25404470	Vigna angularis	RAD-Seq	SINGLE	GENOMIC	Restriction Digest	ILLUMINA	Illumina HiSeq 2500	2637498	218912334	103411369	5f8b902299b101c40caac9daa4a95a5a	ftp.sra.ebi.ac.uk/vol1/fastq/SRR299/074/SRR29909374/SRR29909374.fastq.gz	false	false	EXCLUDED	not WGS paired-end
SRR29909375	SAMN42721055	SRS22067004	PRJNA1138464	SRP521244	SRX25404469	Vigna angularis	WGS	PAIRED	GENOMIC	size fractionation	ILLUMINA	Illumina HiSeq X	38403613	11521083900	3013097410;3330568221	e22cf4118532a50150371173d6e8d6b4;b4d291e80cab66160d317940dd8e378b	ftp.sra.ebi.ac.uk/vol1/fastq/SRR299/075/SRR29909375/SRR29909375_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR299/075/SRR29909375/SRR29909375_2.fastq.gz	false	false	EXCLUDED	outside frozen51 cohort
SRR29909376	SAMN42721054	SRS22067005	PRJNA1138464	SRP521244	SRX25404468	Vigna angularis	WGS	PAIRED	GENOMIC	size fractionation	ILLUMINA	Illumina HiSeq X	24118478	7235543400	1977106360;2075673443	a6b2eea18e8c737245ff76adeb97b515;1cd7043b1a75edac4d3c7ebc7c62925b	ftp.sra.ebi.ac.uk/vol1/fastq/SRR299/076/SRR29909376/SRR29909376_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR299/076/SRR29909376/SRR29909376_2.fastq.gz	false	false	EXCLUDED	outside frozen51 cohort
SRR29909377	SAMN42721024	SRS22067006	PRJNA1138464	SRP521244	SRX25404467	Vigna angularis	WGS	PAIRED	GENOMIC	size fractionation	ILLUMINA	Illumina HiSeq X	29588966	8876689800	2360837612;2665621625	ebf6d97bf8c7e5d04ab3f74b7d112116;7eee5cc33958d9f00e60e230203d94be	ftp.sra.ebi.ac.uk/vol1/fastq/SRR299/077/SRR29909377/SRR29909377_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR299/077/SRR29909377/SRR29909377_2.fastq.gz	false	false	EXCLUDED	outside frozen51 cohort
SRR29909378	SAMN42721023	SRS22067003	PRJNA1138464	SRP521244	SRX25404466	Vigna angularis	WGS	PAIRED	GENOMIC	size fractionation	ILLUMINA	Illumina HiSeq X	31763118	9528935400	2530810794;2863753121	602cb91c5ee55af1f3e64c8bb680a6d1;8be21beb1ced66d8ea791c709530b72e	ftp.sra.ebi.ac.uk/vol1/fastq/SRR299/078/SRR29909378/SRR29909378_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR299/078/SRR29909378/SRR29909378_2.fastq.gz	false	false	EXCLUDED	outside frozen51 cohort
SRR29909379	SAMN42721022	SRS22067000	PRJNA1138464	SRP521244	SRX25404465	Vigna angularis	WGS	PAIRED	GENOMIC	size fractionation	ILLUMINA	Illumina HiSeq X	26109470	7832841000	2096060283;2400450722	8f131aa161a3d75cd86f7af984eca4fa;1c649e3e25176539fd83724dd97ad55e	ftp.sra.ebi.ac.uk/vol1/fastq/SRR299/079/SRR29909379/SRR29909379_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR299/079/SRR29909379/SRR29909379_2.fastq.gz	false	false	EXCLUDED	outside frozen51 cohort
SRR29909380	SAMN42721021	SRS22067001	PRJNA1138464	SRP521244	SRX25404464	Vigna angularis	WGS	PAIRED	GENOMIC	size fractionation	ILLUMINA	Illumina HiSeq X	32942614	9882784200	2624384428;2999699000	acff7e61083814dbec558760973cdbdd;5c3169c259010cb9baac51ee41ad8857	ftp.sra.ebi.ac.uk/vol1/fastq/SRR299/080/SRR29909380/SRR29909380_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR299/080/SRR29909380/SRR29909380_2.fastq.gz	false	false	EXCLUDED	outside frozen51 cohort
SRR29909381	SAMN42721020	SRS22067002	PRJNA1138464	SRP521244	SRX25404463	Vigna angularis	WGS	PAIRED	GENOMIC	size fractionation	ILLUMINA	Illumina HiSeq X	29099579	8729873700	2315511879;2659532756	5d165b9fb8b7a6ce2fa7db5342d6ad75;fc090053d3949b03c51080b0aadb9366	ftp.sra.ebi.ac.uk/vol1/fastq/SRR299/081/SRR29909381/SRR29909381_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR299/081/SRR29909381/SRR29909381_2.fastq.gz	false	false	EXCLUDED	outside frozen51 cohort
SRR29909382	SAMN42721019	SRS22066997	PRJNA1138464	SRP521244	SRX25404462	Vigna angularis	RAD-Seq	SINGLE	GENOMIC	Restriction Digest	ILLUMINA	Illumina HiSeq 2500	2788574	231451642	106301384	0c590c0eee0bdae07ad4485179f1dd20	ftp.sra.ebi.ac.uk/vol1/fastq/SRR299/082/SRR29909382/SRR29909382.fastq.gz	false	false	EXCLUDED	not WGS paired-end
SRR29909383	SAMN42721018	SRS22066999	PRJNA1138464	SRP521244	SRX25404461	Vigna angularis	WGS	PAIRED	GENOMIC	size fractionation	ILLUMINA	Illumina HiSeq X	33507488	10052246400	2633484716;3054925789	d8f3bb0431c6bedfe72fe354e9f4a086;76da64b30bc4776e711b35fa2cb26891	ftp.sra.ebi.ac.uk/vol1/fastq/SRR299/083/SRR29909383/SRR29909383_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR299/083/SRR29909383/SRR29909383_2.fastq.gz	false	false	EXCLUDED	outside frozen51 cohort
SRR29909384	SAMN42720910	SRS22066998	PRJNA1138464	SRP521244	SRX25404460	Vigna angularis	WGS	PAIRED	GENOMIC	size fractionation	ILLUMINA	Illumina HiSeq X	21876613	6562983900	1737341108;1835719283	19edbdde89456ad356a0297582a62a69;24c8a2355e5b5025ea540c9b6a28c468	ftp.sra.ebi.ac.uk/vol1/fastq/SRR299/084/SRR29909384/SRR29909384_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR299/084/SRR29909384/SRR29909384_2.fastq.gz	true	true	SELECTED	existing20 public cohort
SRR29909385	SAMN42721017	SRS22066996	PRJNA1138464	SRP521244	SRX25404459	Vigna angularis	RAD-Seq	SINGLE	GENOMIC	Restriction Digest	ILLUMINA	Illumina HiSeq 2500	2667950	221439850	103624940	faba2cc460047815ac96a38fe234291e	ftp.sra.ebi.ac.uk/vol1/fastq/SRR299/085/SRR29909385/SRR29909385.fastq.gz	false	false	EXCLUDED	not WGS paired-end
SRR29909386	SAMN42721016	SRS22066995	PRJNA1138464	SRP521244	SRX25404458	Vigna angularis	WGS	PAIRED	GENOMIC	size fractionation	ILLUMINA	Illumina HiSeq X	24539391	7361817300	2033088356;2176307065	3713fe7c2bff5df35ade81f0c7cf611b;26376e9bdb965f98c00c2ffa0a88054d	ftp.sra.ebi.ac.uk/vol1/fastq/SRR299/086/SRR29909386/SRR29909386_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR299/086/SRR29909386/SRR29909386_2.fastq.gz	false	false	EXCLUDED	outside frozen51 cohort
SRR29909387	SAMN42721015	SRS22066994	PRJNA1138464	SRP521244	SRX25404457	Vigna angularis	RAD-Seq	SINGLE	GENOMIC	Restriction Digest	ILLUMINA	Illumina HiSeq 2500	2804206	232749098	107792793	e7b4b158af7203b8bb8763d7a9b5ee0a	ftp.sra.ebi.ac.uk/vol1/fastq/SRR299/087/SRR29909387/SRR29909387.fastq.gz	false	false	EXCLUDED	not WGS paired-end
SRR29909388	SAMN42721014	SRS22066993	PRJNA1138464	SRP521244	SRX25404456	Vigna angularis	WGS	PAIRED	GENOMIC	size fractionation	ILLUMINA	Illumina HiSeq X	23548508	7064552400	1942460857;2071832884	3b0c2d824abbf6a904f1c0ce0670c005;71046266cd129db244c9b9c04c9563e1	ftp.sra.ebi.ac.uk/vol1/fastq/SRR299/088/SRR29909388/SRR29909388_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR299/088/SRR29909388/SRR29909388_2.fastq.gz	false	false	EXCLUDED	outside frozen51 cohort
SRR29909389	SAMN42721013	SRS22066992	PRJNA1138464	SRP521244	SRX25404455	Vigna angularis	WGS	PAIRED	GENOMIC	size fractionation	ILLUMINA	Illumina HiSeq X	32767956	9830386800	2626389502;2998082364	5267e41525278abc16b430a24a6aa963;131c3e4efe3009b976b28fc16be9666a	ftp.sra.ebi.ac.uk/vol1/fastq/SRR299/089/SRR29909389/SRR29909389_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR299/089/SRR29909389/SRR29909389_2.fastq.gz	false	false	EXCLUDED	outside frozen51 cohort
SRR29909390	SAMN42721012	SRS22066991	PRJNA1138464	SRP521244	SRX25404454	Vigna angularis	WGS	PAIRED	GENOMIC	size fractionation	ILLUMINA	Illumina HiSeq X	26418112	7925433600	2183666178;2312155747	21b4da58764d28910cd060e4e11ab38a;5ca19b9fa1068ebd6a660f6c68723003	ftp.sra.ebi.ac.uk/vol1/fastq/SRR299/090/SRR29909390/SRR29909390_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR299/090/SRR29909390/SRR29909390_2.fastq.gz	false	false	EXCLUDED	outside frozen51 cohort
SRR29909391	SAMN42721011	SRS22066990	PRJNA1138464	SRP521244	SRX25404453	Vigna angularis	WGS	PAIRED	GENOMIC	size fractionation	ILLUMINA	Illumina HiSeq X	36558737	10967621100	2914832020;3055926555	9c1d4980c0ec268aa6e3e7180f85c2a3;ca7996ee02262feae6133d6ce79658c6	ftp.sra.ebi.ac.uk/vol1/fastq/SRR299/091/SRR29909391/SRR29909391_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR299/091/SRR29909391/SRR29909391_2.fastq.gz	false	false	EXCLUDED	outside frozen51 cohort
SRR29909392	SAMN42721010	SRS22066989	PRJNA1138464	SRP521244	SRX25404452	Vigna angularis	WGS	PAIRED	GENOMIC	size fractionation	ILLUMINA	Illumina HiSeq X	24471273	7341381900	2006591770;2123653059	b8a5c19f91d9d33452a602ff9f6d14af;99ef55b3f0153ed67abc5aef015fa1e4	ftp.sra.ebi.ac.uk/vol1/fastq/SRR299/092/SRR29909392/SRR29909392_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR299/092/SRR29909392/SRR29909392_2.fastq.gz	false	false	EXCLUDED	outside frozen51 cohort
SRR29909393	SAMN42721009	SRS22066987	PRJNA1138464	SRP521244	SRX25404451	Vigna angularis	WGS	PAIRED	GENOMIC	size fractionation	ILLUMINA	Illumina HiSeq X	26691095	8007328500	2194204306;2326152977	d552871645770cafa49208c434510c46;3b9d3513066be88f973c563ad75579d6	ftp.sra.ebi.ac.uk/vol1/fastq/SRR299/093/SRR29909393/SRR29909393_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR299/093/SRR29909393/SRR29909393_2.fastq.gz	false	false	EXCLUDED	outside frozen51 cohort
SRR29909394	SAMN42721008	SRS22066988	PRJNA1138464	SRP521244	SRX25404450	Vigna angularis	RAD-Seq	SINGLE	GENOMIC	Restriction Digest	ILLUMINA	Illumina HiSeq 2500	2683175	222703525	102720347	c21866af2486530bf85271c72c674379	ftp.sra.ebi.ac.uk/vol1/fastq/SRR299/094/SRR29909394/SRR29909394.fastq.gz	false	false	EXCLUDED	not WGS paired-end
SRR29909395	SAMN42720909	SRS22066986	PRJNA1138464	SRP521244	SRX25404449	Vigna angularis	WGS	PAIRED	GENOMIC	size fractionation	ILLUMINA	Illumina HiSeq X	23598205	7079461500	1875781094;2007467435	0ed8e306629b3124bbd18bab0c907d81;838e9173e6a81685704769c6074c9c64	ftp.sra.ebi.ac.uk/vol1/fastq/SRR299/095/SRR29909395/SRR29909395_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR299/095/SRR29909395/SRR29909395_2.fastq.gz	false	false	EXCLUDED	outside frozen51 cohort
SRR29909396	SAMN42721007	SRS22066985	PRJNA1138464	SRP521244	SRX25404448	Vigna angularis	RAD-Seq	SINGLE	GENOMIC	Restriction Digest	ILLUMINA	Illumina HiSeq 2500	2775251	230345833	105565085	28558776776aba5117da21cb641ec35a	ftp.sra.ebi.ac.uk/vol1/fastq/SRR299/096/SRR29909396/SRR29909396.fastq.gz	false	false	EXCLUDED	not WGS paired-end
SRR29909397	SAMN42721006	SRS22066984	PRJNA1138464	SRP521244	SRX25404447	Vigna angularis	WGS	PAIRED	GENOMIC	size fractionation	ILLUMINA	Illumina HiSeq X	26106876	7832062800	2141967533;2280520287	2204d56e51d49239990a3005af67fc6e;c9fc94307c019902dcd718679487c3d1	ftp.sra.ebi.ac.uk/vol1/fastq/SRR299/097/SRR29909397/SRR29909397_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR299/097/SRR29909397/SRR29909397_2.fastq.gz	false	false	EXCLUDED	outside frozen51 cohort
SRR29909398	SAMN42721005	SRS22066983	PRJNA1138464	SRP521244	SRX25404446	Vigna angularis	WGS	PAIRED	GENOMIC	size fractionation	ILLUMINA	Illumina HiSeq X	32108666	9632599800	2633484206;2804178167	10e8e8f332560c9366e51de0171f2f31;370e36405f59e525b08cee807fed2158	ftp.sra.ebi.ac.uk/vol1/fastq/SRR299/098/SRR29909398/SRR29909398_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR299/098/SRR29909398/SRR29909398_2.fastq.gz	false	false	EXCLUDED	outside frozen51 cohort
SRR29909399	SAMN42721004	SRS22066980	PRJNA1138464	SRP521244	SRX25404445	Vigna angularis	WGS	PAIRED	GENOMIC	size fractionation	ILLUMINA	Illumina HiSeq X	32414918	9724475400	2590015531;2970486066	79791d594dcd097717ee16109ea9f0bb;b647fbee2a831508782f2cc14d800ace	ftp.sra.ebi.ac.uk/vol1/fastq/SRR299/099/SRR29909399/SRR29909399_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR299/099/SRR29909399/SRR29909399_2.fastq.gz	false	false	EXCLUDED	outside frozen51 cohort
SRR29909400	SAMN42721003	SRS22066981	PRJNA1138464	SRP521244	SRX25404444	Vigna angularis	WGS	PAIRED	GENOMIC	size fractionation	ILLUMINA	Illumina HiSeq X	30224110	9067233000	2388987254;2776991542	6551183b92cb39beb21e2a50cd012285;82a7f758464638f5454bf5aeea7519cf	ftp.sra.ebi.ac.uk/vol1/fastq/SRR299/000/SRR29909400/SRR29909400_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR299/000/SRR29909400/SRR29909400_2.fastq.gz	false	false	EXCLUDED	outside frozen51 cohort
SRR29909401	SAMN42721002	SRS22066982	PRJNA1138464	SRP521244	SRX25404443	Vigna angularis	RAD-Seq	SINGLE	GENOMIC	Restriction Digest	ILLUMINA	Illumina HiSeq 2500	2735008	227005664	104966120	ec61385163633cf2efa86dd89f0cedda	ftp.sra.ebi.ac.uk/vol1/fastq/SRR299/001/SRR29909401/SRR29909401.fastq.gz	false	false	EXCLUDED	not WGS paired-end
SRR29909402	SAMN42721001	SRS22066979	PRJNA1138464	SRP521244	SRX25404442	Vigna angularis	RAD-Seq	SINGLE	GENOMIC	Restriction Digest	ILLUMINA	Illumina HiSeq 2500	2687120	223030960	103740473	a426f1407765aebcee71a1698cf443e7	ftp.sra.ebi.ac.uk/vol1/fastq/SRR299/002/SRR29909402/SRR29909402.fastq.gz	false	false	EXCLUDED	not WGS paired-end
SRR29909403	SAMN42721000	SRS22066978	PRJNA1138464	SRP521244	SRX25404441	Vigna angularis	WGS	PAIRED	GENOMIC	size fractionation	ILLUMINA	Illumina HiSeq X	28283084	8484925200	2268603660;2633735352	9fb2013b26f72bfa49dea978e91d644a;1834e548d2de4a75ebab0a39f8ffd1b7	ftp.sra.ebi.ac.uk/vol1/fastq/SRR299/003/SRR29909403/SRR29909403_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR299/003/SRR29909403/SRR29909403_2.fastq.gz	false	false	EXCLUDED	outside frozen51 cohort
SRR29909404	SAMN42720999	SRS22066977	PRJNA1138464	SRP521244	SRX25404440	Vigna angularis	WGS	PAIRED	GENOMIC	size fractionation	ILLUMINA	Illumina HiSeq X	33893369	10168010700	2678445696;3115569515	73fcdc38cf3aa49ac00a1057bb676fd9;2aba9d96802991914174eb9e3eac65d6	ftp.sra.ebi.ac.uk/vol1/fastq/SRR299/004/SRR29909404/SRR29909404_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR299/004/SRR29909404/SRR29909404_2.fastq.gz	false	false	EXCLUDED	outside frozen51 cohort
SRR29909405	SAMN42720998	SRS22066976	PRJNA1138464	SRP521244	SRX25404439	Vigna angularis	WGS	PAIRED	GENOMIC	size fractionation	ILLUMINA	Illumina HiSeq X	27481842	8244552600	2177215299;2462526389	e5f46a6e7e90b5163ba7872e25008bff;0a72c6b68863c151582da9042c388470	ftp.sra.ebi.ac.uk/vol1/fastq/SRR299/005/SRR29909405/SRR29909405_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR299/005/SRR29909405/SRR29909405_2.fastq.gz	false	false	EXCLUDED	outside frozen51 cohort
SRR29909406	SAMN42720908	SRS22066975	PRJNA1138464	SRP521244	SRX25404438	Vigna angularis	WGS	PAIRED	GENOMIC	size fractionation	ILLUMINA	Illumina HiSeq X	23614603	7084380900	1883626886;2038994122	e9846eecf8122d1539beb8ed4189c13f;6e5a2e11da0afeb6ea0cd4b0b0eee495	ftp.sra.ebi.ac.uk/vol1/fastq/SRR299/006/SRR29909406/SRR29909406_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR299/006/SRR29909406/SRR29909406_2.fastq.gz	false	false	EXCLUDED	outside frozen51 cohort
SRR29909407	SAMN42720899	SRS22066974	PRJNA1138464	SRP521244	SRX25404437	Vigna angularis	RAD-Seq	SINGLE	GENOMIC	Restriction Digest	ILLUMINA	Illumina HiSeq 2500	2480609	205890547	93188360	996bbfef28e79389a38cfe5bcb3506c3	ftp.sra.ebi.ac.uk/vol1/fastq/SRR299/007/SRR29909407/SRR29909407.fastq.gz	false	false	EXCLUDED	not WGS paired-end
SRR29909408	SAMN42720898	SRS22066973	PRJNA1138464	SRP521244	SRX25404436	Vigna angularis	WGS	PAIRED	GENOMIC	size fractionation	ILLUMINA	Illumina HiSeq X	17861759	5358527700	1410027139;1567625665	0f7402a41cfe505babc48477dceb0b97;b9b8f8b3eb2af4ec4c2935257385b2fa	ftp.sra.ebi.ac.uk/vol1/fastq/SRR299/008/SRR29909408/SRR29909408_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR299/008/SRR29909408/SRR29909408_2.fastq.gz	false	false	EXCLUDED	outside frozen51 cohort
SRR29909409	SAMN42721543	SRS22066971	PRJNA1138464	SRP521244	SRX25404435	Vigna angularis	WGS	PAIRED	GENOMIC	size fractionation	ILLUMINA	Illumina HiSeq X	40142309	12042692700	2938874604;3081717229	f8cc18c0f377294e0620b75e81dd5adf;fa5d8a873cc0c879a4ffe4e5e09f98eb	ftp.sra.ebi.ac.uk/vol1/fastq/SRR299/009/SRR29909409/SRR29909409_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR299/009/SRR29909409/SRR29909409_2.fastq.gz	false	false	EXCLUDED	outside frozen51 cohort
SRR29909410	SAMN42721542	SRS22066972	PRJNA1138464	SRP521244	SRX25404434	Vigna angularis	WGS	PAIRED	GENOMIC	size fractionation	ILLUMINA	Illumina HiSeq X	41524690	12457407000	3040055209;3206419916	dd31832f0c6994faa7cef1d5f1e806e4;b15000e07f7b08c70d246a924feb1287	ftp.sra.ebi.ac.uk/vol1/fastq/SRR299/010/SRR29909410/SRR29909410_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR299/010/SRR29909410/SRR29909410_2.fastq.gz	false	false	EXCLUDED	outside frozen51 cohort
SRR29909411	SAMN42721541	SRS22066970	PRJNA1138464	SRP521244	SRX25404433	Vigna angularis	WGS	PAIRED	GENOMIC	size fractionation	ILLUMINA	Illumina HiSeq X	36653694	10996108200	2695372465;2872832614	4630725041b02c2aec483bc391c06b0d;ff1055ee8fc79032390bc01d4dbe96e2	ftp.sra.ebi.ac.uk/vol1/fastq/SRR299/011/SRR29909411/SRR29909411_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR299/011/SRR29909411/SRR29909411_2.fastq.gz	false	false	EXCLUDED	outside frozen51 cohort
SRR29909412	SAMN42721540	SRS22066969	PRJNA1138464	SRP521244	SRX25404432	Vigna angularis	WGS	PAIRED	GENOMIC	size fractionation	ILLUMINA	Illumina HiSeq X	23759954	7127986200	1748088348;1857752283	b892a0cd1fb40b90ea710715bcb50929;5359fa4ae5030689d5133af60a4c1021	ftp.sra.ebi.ac.uk/vol1/fastq/SRR299/012/SRR29909412/SRR29909412_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR299/012/SRR29909412/SRR29909412_2.fastq.gz	false	false	EXCLUDED	outside frozen51 cohort
SRR29909413	SAMN42721539	SRS22066968	PRJNA1138464	SRP521244	SRX25404431	Vigna angularis	WGS	PAIRED	GENOMIC	size fractionation	ILLUMINA	Illumina HiSeq X	30499426	9149827800	2238635285;2384925904	bbcc72ae18d16be3564ee07b1bb8e68b;0ab8e4944850a5cee6c3e85994f35dbb	ftp.sra.ebi.ac.uk/vol1/fastq/SRR299/013/SRR29909413/SRR29909413_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR299/013/SRR29909413/SRR29909413_2.fastq.gz	false	false	EXCLUDED	outside frozen51 cohort
SRR29909414	SAMN42721538	SRS22066967	PRJNA1138464	SRP521244	SRX25404430	Vigna angularis	WGS	PAIRED	GENOMIC	size fractionation	ILLUMINA	Illumina HiSeq X	33516199	10054859700	2451141768;2596050839	6143758a26aeb63e8be982d4e5611237;e07ce8547a5e0b3d21ec44b47de678ee	ftp.sra.ebi.ac.uk/vol1/fastq/SRR299/014/SRR29909414/SRR29909414_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR299/014/SRR29909414/SRR29909414_2.fastq.gz	false	false	EXCLUDED	outside frozen51 cohort
SRR29909415	SAMN42720962	SRS22066966	PRJNA1138464	SRP521244	SRX25404429	Vigna angularis	WGS	PAIRED	GENOMIC	size fractionation	ILLUMINA	Illumina HiSeq X	32326858	9698057400	2572029660;2734531828	a3bd8f1bd7c451f16c985f6b919bce0d;5ce0de673f4e6bfc3d8361366915a858	ftp.sra.ebi.ac.uk/vol1/fastq/SRR299/015/SRR29909415/SRR29909415_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR299/015/SRR29909415/SRR29909415_2.fastq.gz	false	false	EXCLUDED	outside frozen51 cohort
SRR29909416	SAMN42721537	SRS22066965	PRJNA1138464	SRP521244	SRX25404428	Vigna angularis	WGS	PAIRED	GENOMIC	size fractionation	ILLUMINA	Illumina HiSeq X	43296393	12988917900	3148554783;3258451375	d0c5263ee717d7b079cadf61916afbc2;6797426bea0d46505a90b1c18b9037e5	ftp.sra.ebi.ac.uk/vol1/fastq/SRR299/016/SRR29909416/SRR29909416_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR299/016/SRR29909416/SRR29909416_2.fastq.gz	false	false	EXCLUDED	outside frozen51 cohort
SRR29909417	SAMN42721536	SRS22066963	PRJNA1138464	SRP521244	SRX25404427	Vigna angularis	WGS	PAIRED	GENOMIC	size fractionation	ILLUMINA	Illumina HiSeq X	16161522	4880779644	1265586668;1345057744	0ccfaa5b25f103f04cc038506758f36d;2b303ec2b84bf6aea14c0e44eca8e6ca	ftp.sra.ebi.ac.uk/vol1/fastq/SRR299/017/SRR29909417/SRR29909417_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR299/017/SRR29909417/SRR29909417_2.fastq.gz	false	false	EXCLUDED	outside frozen51 cohort
SRR29909418	SAMN42721535	SRS22066962	PRJNA1138464	SRP521244	SRX25404426	Vigna angularis	WGS	PAIRED	GENOMIC	size fractionation	ILLUMINA	Illumina HiSeq X	14972122	4521580844	1170411751;1245487939	8ed15c488682956a46b04058c9b6494e;7c6f5ea46faee551d2dbde14f0a2de15	ftp.sra.ebi.ac.uk/vol1/fastq/SRR299/018/SRR29909418/SRR29909418_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR299/018/SRR29909418/SRR29909418_2.fastq.gz	true	true	SELECTED	existing20 public cohort
SRR29909419	SAMN42721534	SRS22066964	PRJNA1138464	SRP521244	SRX25404425	Vigna angularis	WGS	PAIRED	GENOMIC	size fractionation	ILLUMINA	Illumina HiSeq X	16579462	5006997524	1304983011;1387592715	e008ed521fd32352fff50740983a505e;b23c3982633298ccbb6a338bf8ce1ab4	ftp.sra.ebi.ac.uk/vol1/fastq/SRR299/019/SRR29909419/SRR29909419_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR299/019/SRR29909419/SRR29909419_2.fastq.gz	false	false	EXCLUDED	outside frozen51 cohort
